category,rating,label,text_,text_length,word_count,is_fake,text_clean,exclamation_count,question_count,capital_ratio,digit_count,unique_word_ratio,avg_word_length,sentence_count,sentiment_polarity,sentiment_subjectivity,is_extreme_rating,is_very_short,is_very_long
Books_5,1.0,CG,"I read this outloud to find out what the hell is going on.

The first couple chapters were so repetitive that I had to stop and get through them.  The second half was so boring that I just kept reading it.  The last half was so pointless that I was afraid I would finish it because I didn",285,58,1,i read this outloud to find out what the hell is going on. the first couple chapters were so repetitive that i had to stop and get through them. the second half was so boring that i just kept reading it. the last half was so pointless that i was afraid i would finish it because i didn,0,0,0.0,0,0.7068965517241379,3.8793103448275863,4,-0.2425925925925926,0.37592592592592594,1,0,0
Home_and_Kitchen_5,5.0,CG,This replaced a Nespresso because it has the same taste. I also love that it's been made in a,93,19,1,this replaced a nespresso because it has the same taste. i also love that it's been made in a,0,0,0.0,0,0.8947368421052632,3.789473684210526,2,0.25,0.3625,1,1,0
Sports_and_Outdoors_5,5.0,CG,"what i wanted
great quality
check out some of the other reviews

and i hope i got this one.I bought this for",107,22,1,what i wanted great quality check out some of the other reviews and i hope i got this one.i bought this for,0,0,0.0,0,0.8571428571428571,3.857142857142857,1,0.3375,0.5625,1,0,0
Sports_and_Outdoors_5,5.0,CG,"Quality Non-Lead Egg Sinker. Easy to assemble and the materials are good.  The only reason I gave it 4 stars is that the plastic parts are very heavy, and the cover is very large.  The material is not durable, so it will be hard for you to put it",244,50,1,"quality non lead egg sinker. easy to assemble and the materials are good. the only reason i gave it 4 stars is that the plastic parts are very heavy, and the cover is very large. the material is not durable, so it will be hard for you to put it",0,0,0.0,1,0.7551020408163265,3.857142857142857,4,0.14337301587301587,0.6970238095238096,1,0,0
Books_5,5.0,CG,"This was a great, fast read. The characters were well developed and the plot was well written. The story was well-told. The characters were well-drawn and the story was interesting. I highly recommend this book.

I received a copy of this book for review.I loved this book. I have read the book 3 times and have loved it. I've also read all of the other books by Susan Collins. I'm really looking forward to reading the next one.I read this book years ago and I loved it. I loved reading it again, and I read it again. The book is well written, and the characters are well developed. The story is interesting, but I did not enjoy",628,119,1,"this was a great, fast read. the characters were well developed and the plot was well written. the story was well told. the characters were well drawn and the story was interesting. i highly recommend this book. i received a copy of this book for review.i loved this book. i have read the book 3 times and have loved it. i've also read all of the other books by susan collins. i'm really looking forward to reading the next one.i read this book years ago and i loved it. i loved reading it again, and i read it again. the book is well written, and the characters are well developed. the story is interesting, but i did not enjoy",0,0,0.0,1,0.4482758620689655,4.103448275862069,12,0.33566666666666667,0.5176666666666666,1,0,0
Pet_Supplies_5,1.0,CG,"My springer spaniel and I both love the fact that it is a nice, soft, warm, and soft toy.  The plastic parts are also very easy to clean.  I would definitely recommend this toy to anyone who enjoys a strong chewer.This was a great product.  My dog was a little nervous at first because she was getting older and had trouble getting her attention.  I was worried she would not like the taste and she didn't like the taste of this.  I have tried other brands before,",459,87,1,"my springer spaniel and i both love the fact that it is a nice, soft, warm, and soft toy. the plastic parts are also very easy to clean. i would definitely recommend this toy to anyone who enjoys a strong chewer.this was a great product. my dog was a little nervous at first because she was getting older and had trouble getting her attention. i was worried she would not like the taste and she didn't like the taste of this. i have tried other brands before,",0,0,0.0,0,0.6976744186046512,4.069767441860465,6,0.2645,0.5549999999999999,1,0,0
Clothing_Shoes_and_Jewelry_5,3.0,CG,"It's cute, but better for a costume than a night out.

The only reason I",71,15,1,"it's cute, but better for a costume than a night out. the only reason i",0,0,0.0,0,0.9333333333333333,3.533333333333333,2,0.3333333333333333,0.8333333333333334,0,1,0
Tools_and_Home_Improvement_5,5.0,CG,I love coffee made in the USA and the taste is good. I have a large cup of coffee and am very happy with the taste and the quality. I would definitely recommend this product. It is a good value for the price. I bought this to replace a broken one I had.,253,53,1,i love coffee made in the usa and the taste is good. i have a large cup of coffee and am very happy with the taste and the quality. i would definitely recommend this product. it is a good value for the price. i bought this to replace a broken one i had.,0,0,0.0,0,0.6792452830188679,3.69811320754717,5,0.38775510204081626,0.589795918367347,1,0,0
Pet_Supplies_5,4.0,OR,"Good overall, but my cats don't seem to like tuna, so a third of this is not well received by the kitty landlords",113,23,0,"good overall, but my cats don't seem to like tuna, so a third of this is not well received by the kitty landlords",0,0,0.0,0,1.0,3.739130434782609,1,0.2333333333333333,0.20000000000000004,0,0,0
Clothing_Shoes_and_Jewelry_5,3.0,CG,"This kimono feels damp & looks cheap, but it is worth it.",55,11,1,"this kimono feels damp looks cheap, but it is worth it.",0,0,0.0,0,0.9090909090909091,3.909090909090909,1,0.35,0.39999999999999997,0,1,0
Movies_and_TV_5,4.0,CG,"They aren't reinventing the wheel, they're just trying to reinvent it.

The movie has a couple of interesting twists and turns, but they're all very predictable. The plot is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The story is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and confusing, and the acting is horrible. There are some very funny moments, but most of the time they're just filler.

The movie is contrived and",1473,256,1,"they aren't reinventing the wheel, they're just trying to reinvent it. the movie has a couple of interesting twists and turns, but they're all very predictable. the plot is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the story is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and confusing, and the acting is horrible. there are some very funny moments, but most of the time they're just filler. the movie is contrived and",0,0,0.0,0,0.14453125,4.4609375,21,-0.15850877192982457,0.6096491228070174,0,0,1
Books_5,5.0,CG,love all her books and this one is the best. I will keep my eyes peeled for the next one,88,20,1,love all her books and this one is the best. i will keep my eyes peeled for the next one,0,0,0.0,0,0.9,3.4,2,0.5,0.3,1,0,0
Sports_and_Outdoors_5,5.0,OR,It didn't match with my 5.11 bag but quality was great. Bug enough to hold my Samsung S8 note with case.,104,21,0,it didn't match with my 5.11 bag but quality was great. bug enough to hold my samsung s8 note with case.,0,0,0.0,4,0.8947368421052632,3.8421052631578947,2,0.4,0.625,1,0,0
Clothing_Shoes_and_Jewelry_5,5.0,OR,I've tried several nursing bras and they all are too small or uncomfortable. This one was the best I tried so I went back and bought another.,141,27,0,i've tried several nursing bras and they all are too small or uncomfortable. this one was the best i tried so i went back and bought another.,0,0,0.0,0,0.8518518518518519,4.074074074074074,2,0.05,0.33999999999999997,1,0,0
Pet_Supplies_5,5.0,CG,Works well. turquoise in case of an emergency. We love this collar.,67,12,1,works well. turquoise in case of an emergency. we love this collar.,0,0,0.0,0,1.0,4.416666666666667,3,0.5,0.6,1,1,0
Home_and_Kitchen_5,5.0,CG,I love these!  They are a nice quality and they fit perfectly on my table!  They,78,16,1,i love these! they are a nice quality and they fit perfectly on my table! they,2,0,0.0,0,0.875,3.8125,4,0.65625,0.75,1,1,0
Electronics_5,3.0,CG,"I am truly perplexed by this device, as it is a mere computer that is totally useless and doesn't provide any functionality to the rest of the world.

This is a device that is not designed to be used for your everyday use. If you are looking for something that does not allow you to use a mouse or keyboard, then this is the device to buy. I highly recommend it.It works! I installed it right on my desk and it works well. I have not used it yet, but I have been using it for a while now. I have a ton of windows 8 PCs and am still using it for some work.Works perfectly.  It is a very good product for the price.  The only issue is that I can't get it to read my files.  I can't even get it to read my pictures.  I wish it had a USB port.Works as advertised.This is my second pair of Samsung Galaxy Note II cases.  This one is the best looking.  The only problem I have with it is the color.  The color is very very dark.  The two I ordered had very different colors.  I wish the color",976,200,1,"i am truly perplexed by this device, as it is a mere computer that is totally useless and doesn't provide any functionality to the rest of the world. this is a device that is not designed to be used for your everyday use. if you are looking for something that does not allow you to use a mouse or keyboard, then this is the device to buy. i highly recommend it.it works! i installed it right on my desk and it works well. i have not used it yet, but i have been using it for a while now. i have a ton of windows 8 pcs and am still using it for some work.works perfectly. it is a very good product for the price. the only issue is that i can't get it to read my files. i can't even get it to read my pictures. i wish it had a usb port.works as advertised.this is my second pair of samsung galaxy note ii cases. this one is the best looking. the only problem i have with it is the color. the color is very very dark. the two i ordered had very different colors. i wish the color",1,0,0.0,1,0.5076923076923077,3.635897435897436,16,0.10774725274725273,0.5889010989010989,0,0,1
Pet_Supplies_5,5.0,OR,I have three cats and finding something that was safe and gentle was very important. This product was great for their sensitive skin and smelled pleasant too which is always a plus. I will be ordering some very soon.,216,39,0,i have three cats and finding something that was safe and gentle was very important. this product was great for their sensitive skin and smelled pleasant too which is always a plus. i will be ordering some very soon.,0,0,0.0,0,0.8461538461538461,4.487179487179487,3,0.43619047619047624,0.7452380952380951,1,0,0
Movies_and_TV_5,4.0,CG,"Lovely movie. I was a little disappointed, as the film was a lot more of a religious one.",89,18,1,"lovely movie. i was a little disappointed, as the film was a lot more of a religious one.",0,0,0.0,0,0.8333333333333334,3.8333333333333335,2,0.0125,0.55,0,1,0
Movies_and_TV_5,5.0,OR,this was a fabulous movie. wow! just a wonderful movie,54,10,0,this was a fabulous movie. wow! just a wonderful movie,1,0,0.0,0,0.8,4.3,3,0.5083333333333333,1.0,1,1,0
Pet_Supplies_5,2.0,CG,"The cats like the flavor, but the cats don't like it as much. I have one cat that loves the flavor and the other cat that is a bit picky about it. The cats aren't picky about it, but they aren't going to use it.",211,45,1,"the cats like the flavor, but the cats don't like it as much. i have one cat that loves the flavor and the other cat that is a bit picky about it. the cats aren't picky about it, but they aren't going to use it.",0,0,0.0,0,0.6,3.4,3,0.037500000000000006,0.2875,0,0,0
Toys_and_Games_5,5.0,CG,"So far the kinds are good. The pieces are sturdy and the pieces fit well in the container.

I had to get a couple of extra pieces to keep the pieces in the container. They are still going strong. I would recommend it.This was a gift for my niece.  She loves it!  I did get a free item and it is a great gift.We love this set.  It's a great way to get some glow in the dark fun for our kids.  My son loves the little dots, and the kids love it. ",438,93,1,"so far the kinds are good. the pieces are sturdy and the pieces fit well in the container. i had to get a couple of extra pieces to keep the pieces in the container. they are still going strong. i would recommend it.this was a gift for my niece. she loves it! i did get a free item and it is a great gift.we love this set. it's a great way to get some glow in the dark fun for our kids. my son loves the little dots, and the kids love it.",1,0,0.0,0,0.5934065934065934,3.5164835164835164,9,0.3618589743589743,0.5717948717948718,1,0,0
Tools_and_Home_Improvement_5,1.0,CG,"This spigot uses a weird little set of jaws, which is a nice bonus. I like the extra size and shape. The jaws are solid and the blade is solid. The handle is straight",166,34,1,"this spigot uses a weird little set of jaws, which is a nice bonus. i like the extra size and shape. the jaws are solid and the blade is solid. the handle is straight",0,0,0.0,0,0.7352941176470589,3.7941176470588234,4,0.01607142857142857,0.4571428571428572,1,0,0
Tools_and_Home_Improvement_5,5.0,OR,These are awesome headlamps. You could pay twice as much for lamps that don't give you as many options. Super comfortable on your head and not bulky or cumbersome. I definitely recommend these headlamps. Satisfaction guaranteed.,228,36,0,these are awesome headlamps. you could pay twice as much for lamps that don't give you as many options. super comfortable on your head and not bulky or cumbersome. i definitely recommend these headlamps. satisfaction guaranteed.,0,0,0.0,0,0.8888888888888888,5.138888888888889,5,0.4055555555555555,0.6111111111111112,1,0,0
Home_and_Kitchen_5,4.0,CG,Works fine but has a small hole in the bottom. I will keep that in mind when ordering.,86,18,1,works fine but has a small hole in the bottom. i will keep that in mind when ordering.,0,0,0.0,0,0.9444444444444444,3.7222222222222223,2,0.08333333333333334,0.45,0,1,0
Sports_and_Outdoors_5,5.0,CG,"Easy to pack, small, light, and easy to carry.  I will keep this bag in",70,15,1,"easy to pack, small, light, and easy to carry. i will keep this bag in",0,0,0.0,0,0.8666666666666667,3.466666666666667,2,0.25416666666666665,0.6916666666666667,1,1,0
Pet_Supplies_5,4.0,CG,"I love this item but it has been a long time since I have purchased a cage. It is so small that it is a bit difficult to put together, so it is not easy to put together in the house. I will be buying another one for my two cats. I have 2 cats and I will keep them in the house and on the couch so they don't get lost in the house. I am not sure if it will last long, but I have not had any problems with the cage. I am very happy with this purchase. I highly recommend this cage. I have used it for a couple of years now and it is very sturdy. The cage is a bit small for my 18 lb. Yorkie and I had to go in with my other cat. I have used this cage for a few months now and it has held up well.",694,158,1,"i love this item but it has been a long time since i have purchased a cage. it is so small that it is a bit difficult to put together, so it is not easy to put together in the house. i will be buying another one for my two cats. i have 2 cats and i will keep them in the house and on the couch so they don't get lost in the house. i am not sure if it will last long, but i have not had any problems with the cage. i am very happy with this purchase. i highly recommend this cage. i have used it for a couple of years now and it is very sturdy. the cage is a bit small for my 18 lb. yorkie and i had to go in with my other cat. i have used this cage for a few months now and it has held up well.",0,0,0.0,3,0.48717948717948717,3.3205128205128207,12,-0.0022619047619047545,0.5217063492063492,0,0,1
Toys_and_Games_5,5.0,OR,"Kuuga Rising Ultimate first off, has amazing detail. From head to toe, the figure is a work of art. Every bit of detail is painted and sculpted to the point where it really is show accurate. The sculpt is so good that even the tips of the armor that point out have sharp feel to them. Even his Arcle (the transformation belt) has ridiculously awesome detail for something so small. Articulation wise, he has the same ones as the SH Figuarts series, albeit on a smaller scale. He does have accessories: interchangeable hands (default closed fists, open relaxed hands, a thumbs up hand and a transformation related hand) and an alternate head that depicts his ""dark form."" One thing that people won't expect from this line of figures is the scale. Compared to SH Figuarts, these are almost half the size. Those used to the SH Figuarts scale may have a hard time adjusting, but it's really not that bad. Matter of fact, despite the size that this line (S.I.C.) uses, all their figures have amazing detail. The same care put into the detailing of SH Figuarts is present in this line as well. Overall, this figure is great. It's a great add to my collection. If you're a fan of the show, character, or just love collecting figures, get this, it's a solid purchase!",1250,225,0,"kuuga rising ultimate first off, has amazing detail. from head to toe, the figure is a work of art. every bit of detail is painted and sculpted to the point where it really is show accurate. the sculpt is so good that even the tips of the armor that point out have sharp feel to them. even his arcle the transformation belt has ridiculously awesome detail for something so small. articulation wise, he has the same ones as the sh figuarts series, albeit on a smaller scale. he does have accessories interchangeable hands default closed fists, open relaxed hands, a thumbs up hand and a transformation related hand and an alternate head that depicts his dark form. one thing that people won't expect from this line of figures is the scale. compared to sh figuarts, these are almost half the size. those used to the sh figuarts scale may have a hard time adjusting, but it's really not that bad. matter of fact, despite the size that this line s.i.c. uses, all their figures have amazing detail. the same care put into the detailing of sh figuarts is present in this line as well. overall, this figure is great. it's a great add to my collection. if you're a fan of the show, character, or just love collecting figures, get this, it's a solid purchase!",1,0,0.0,0,0.5982142857142857,4.366071428571429,15,0.1609195402298851,0.4669540229885057,1,0,1
Tools_and_Home_Improvement_5,5.0,CG,"These are really great for keeping an electric bill down. I also love that they have a one-time charge.  The batteries last a long time, and the charger is very reliable.  They are great for keeping a large amount of heat from going out to the house.  I love the fact that they are portable and can be used anywhere.  I think they're great for making my woodworking projects easier.  I'm really happy with these.This is a great tool for small jobs. It works well for smaller jobs. I'm not sure why I got it for this price, but it's definitely a good value.I've used this one",569,108,1,"these are really great for keeping an electric bill down. i also love that they have a one time charge. the batteries last a long time, and the charger is very reliable. they are great for keeping a large amount of heat from going out to the house. i love the fact that they are portable and can be used anywhere. i think they're great for making my woodworking projects easier. i'm really happy with these.this is a great tool for small jobs. it works well for smaller jobs. i'm not sure why i got it for this price, but it's definitely a good value.i've used this one",0,0,0.0,0,0.6415094339622641,3.990566037735849,9,0.3380456349206349,0.567063492063492,1,0,0
Movies_and_TV_5,5.0,OR,"Being an educator, ironically, I didn't know if I would like this DVD because I don't teach music.  How wrong I was!  After renting the movie, I automatically signed on and logged onto Amazon to see if it was available  on the ""open market.""  This has to be one of the most  inspirational, uplifting, eye-opening movies I have observed in a very long  time.  I had limited movement due to my cat being asleep on me so the one  paper towel I did have became very wet in a short amount of time.  If you  want to see children light up and the professional community come together  for a good cause, this is the movie for you.
But remember, have lots of  tissue.",644,124,0,"being an educator, ironically, i didn't know if i would like this dvd because i don't teach music. how wrong i was! after renting the movie, i automatically signed on and logged onto amazon to see if it was available on the open market. this has to be one of the most inspirational, uplifting, eye opening movies i have observed in a very long time. i had limited movement due to my cat being asleep on me so the one paper towel i did have became very wet in a short amount of time. if you want to see children light up and the professional community come together for a good cause, this is the movie for you. but remember, have lots of tissue.",1,0,0.0,0,0.6854838709677419,4.040322580645161,7,0.12181318681318681,0.5044505494505493,1,0,0
Movies_and_TV_5,5.0,CG,"Most people cite this one as a genius movie, which is a shame because it's been one of my favorite movies. The movie is a bit cheesy, but it's a very entertaining movie. The only complaint is that the ending is a little too long and doesn't quite follow the book. The book is a bit short and it's not as good as the movie. I'd rather watch the movie with the book or with the movie.I enjoyed this movie. I love the characters and the acting is very good. The story was very interesting and interesting. I recommend this movie to everyone.I really like this movie. It was a good movie. I love the whole concept of a terrorist being chased by a drug lord. I loved the movie. It was a good movie. I recommend this movie to everyone.I love this movie. I love the way it keeps you thinking. I really enjoyed the movie.This is a movie that is very cute and very funny.  It's funny and very good.  I was very pleased with the price of this movie.  I would have paid more for this movie, but I would have bought it for the price of a movie.  It was good, but I'm not sure I would have paid more for it.

I will say, the movie is very good.  I think the movie",1144,228,1,"most people cite this one as a genius movie, which is a shame because it's been one of my favorite movies. the movie is a bit cheesy, but it's a very entertaining movie. the only complaint is that the ending is a little too long and doesn't quite follow the book. the book is a bit short and it's not as good as the movie. i'd rather watch the movie with the book or with the movie.i enjoyed this movie. i love the characters and the acting is very good. the story was very interesting and interesting. i recommend this movie to everyone.i really like this movie. it was a good movie. i love the whole concept of a terrorist being chased by a drug lord. i loved the movie. it was a good movie. i recommend this movie to everyone.i love this movie. i love the way it keeps you thinking. i really enjoyed the movie.this is a movie that is very cute and very funny. it's funny and very good. i was very pleased with the price of this movie. i would have paid more for this movie, but i would have bought it for the price of a movie. it was good, but i'm not sure i would have paid more for it. i will say, the movie is very good. i think the movie",0,0,0.0,0,0.3705357142857143,3.75,21,0.4005000000000001,0.6511111111111112,1,0,1
Kindle_Store_5,3.0,OR,Sometimes you gotta let go and let time take care of matters of the heart.  Nice love story once one of the main characters wised up to take notice that all she ever needed and wanted was within an arms length away.,214,42,0,sometimes you gotta let go and let time take care of matters of the heart. nice love story once one of the main characters wised up to take notice that all she ever needed and wanted was within an arms length away.,0,0,0.0,0,0.8604651162790697,3.9767441860465116,2,0.4222222222222223,0.6444444444444445,0,0,0
Home_and_Kitchen_5,1.0,OR,"If you can lift furniture high enough to get this product under it, you can lift it high enough to put a furniture slider under it.  I guess if you have some furniture that has a lip on it...  I found it worthless for the furniture I was trying to move.  I am a 49 yr of female who was helping my parents (mid to late 70s) move some office furniture in order to paint a room.  Since there was no lip, I just barely lifted the furniture enough for them to slide a furniture sliders underneath each corner.  I returned this for refund- it was useless to me.",547,109,0,"if you can lift furniture high enough to get this product under it, you can lift it high enough to put a furniture slider under it. i guess if you have some furniture that has a lip on it... i found it worthless for the furniture i was trying to move. i am a 49 yr of female who was helping my parents mid to late 70s move some office furniture in order to paint a room. since there was no lip, i just barely lifted the furniture enough for them to slide a furniture sliders underneath each corner. i returned this for refund it was useless to me.",0,0,0.0,4,0.5794392523364486,3.9626168224299065,6,-0.11181818181818182,0.41333333333333333,1,0,0
Books_5,5.0,OR,One of my favorite series. I will be very sad when this series ends.,68,14,0,one of my favorite series. i will be very sad when this series ends.,0,0,0.0,0,0.9285714285714286,3.7857142857142856,2,-0.07500000000000001,1.0,1,1,0
Pet_Supplies_5,3.0,OR,"I ordered this dog food because my dog didn't seem to like his other dog food and it looked very healthy. My dog liked the food, but I noticed he was losing weight. I have a Sheltie that thinks he is a Greyhound, and weight has never been an issue for him. I suppose if your pet needs to shed a few pounds this may be the food for him.",335,70,0,"i ordered this dog food because my dog didn't seem to like his other dog food and it looked very healthy. my dog liked the food, but i noticed he was losing weight. i have a sheltie that thinks he is a greyhound, and weight has never been an issue for him. i suppose if your pet needs to shed a few pounds this may be the food for him.",0,0,0.0,0,0.7142857142857143,3.6714285714285713,4,0.23125,0.48125,0,0,0
Home_and_Kitchen_5,4.0,CG,"The skillet, heating element, and the pan are all very sturdy.

The pan is a bit difficult to clean.  The plastic parts are very hard to clean, so it is not easy to clean either.  The pan is a bit messy.  I don't recommend using this pan for a pan that is dishwasher safe, but I don't think I will be using it for a pan that will rust.

I'm really happy with this pan.  I'm very happy with the quality of the pan, but I really don't want to spend the extra money on a pan that will rust.  This pan is a great pan.  It cooks evenly and is easy to clean.  I'm using it for my daughter's baking.  I've had no problems with the pan getting stuck on the stove top, as I have a plastic spatula that",682,141,1,"the skillet, heating element, and the pan are all very sturdy. the pan is a bit difficult to clean. the plastic parts are very hard to clean, so it is not easy to clean either. the pan is a bit messy. i don't recommend using this pan for a pan that is dishwasher safe, but i don't think i will be using it for a pan that will rust. i'm really happy with this pan. i'm very happy with the quality of the pan, but i really don't want to spend the extra money on a pan that will rust. this pan is a great pan. it cooks evenly and is easy to clean. i'm using it for my daughter's baking. i've had no problems with the pan getting stuck on the stove top, as i have a plastic spatula that",0,0,0.0,0,0.46099290780141844,3.5886524822695036,12,0.2708333333333334,0.6424019607843137,0,0,0
Toys_and_Games_5,2.0,CG,"Woody's hat doesn't fit on it. The pieces are just too small.

The only downside is that the top is a",100,21,1,woody's hat doesn't fit on it. the pieces are just too small. the only downside is that the top is a,0,0,0.0,0,0.8571428571428571,3.4761904761904763,3,0.1625,0.575,0,0,0
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Love this! Made well, flows, looks good, and fits well.",55,10,1,"love this! made well, flows, looks good, and fits well.",1,0,0.0,0,0.9,4.1,2,0.6625,0.6000000000000001,1,1,0
Sports_and_Outdoors_5,5.0,OR,I use this every day.  Love it.  Great size.,42,9,0,i use this every day. love it. great size.,0,0,0.0,0,1.0,3.4444444444444446,3,0.65,0.675,1,1,0
Tools_and_Home_Improvement_5,5.0,OR,"I use it to tone down the lights. wouldn't use it to just brightness often. just once, and leave it alone",105,21,0,"i use it to tone down the lights. wouldn't use it to just brightness often. just once, and leave it alone",0,0,0.0,0,0.7619047619047619,3.761904761904762,3,-0.15555555555555559,0.2888888888888889,1,0,0
Pet_Supplies_5,5.0,OR,I bought this for my Siberian Husky puppy. I LOVE the pink color because it is bright and really stands out in the water. Our pup took to swimming so quickly that we only use this life jacket when we go kayaking. It is so easy to put on and really easy to adjust to a growing dog. I love how i can use the two top straps to pick up my dog and everything stays in place and she isn't uncomfortable. I did a lot of research before buying and I really believe this is the best and most stylish life jacket out there!,513,105,0,i bought this for my siberian husky puppy. i love the pink color because it is bright and really stands out in the water. our pup took to swimming so quickly that we only use this life jacket when we go kayaking. it is so easy to put on and really easy to adjust to a growing dog. i love how i can use the two top straps to pick up my dog and everything stays in place and she isn't uncomfortable. i did a lot of research before buying and i really believe this is the best and most stylish life jacket out there!,1,0,0.0,0,0.6476190476190476,3.8095238095238093,6,0.35500000000000004,0.6111111111111109,1,0,0
Electronics_5,5.0,CG,"Really easy to use, and works well.  It is a little pricey for a small screen, but is well worth the extra money.  I would recommend this product to anyone looking for a screen protector.  It will protect your screen from scratches and is very easy to install.  I highly recommend this product to anyone looking for a screen protector.",331,60,1,"really easy to use, and works well. it is a little pricey for a small screen, but is well worth the extra money. i would recommend this product to anyone looking for a screen protector. it will protect your screen from scratches and is very easy to install. i highly recommend this product to anyone looking for a screen protector.",0,0,0.0,0,0.6,4.416666666666667,5,0.14559523809523808,0.49619047619047624,1,0,0
Kindle_Store_5,5.0,OR,"this book was a very good read. I had never read anything by Ms. Sawyer but I will again, would love to read the next in this series",132,28,0,"this book was a very good read. i had never read anything by ms. sawyer but i will again, would love to read the next in this series",0,0,0.0,0,0.8571428571428571,3.642857142857143,2,0.47,0.46,1,0,0
Toys_and_Games_5,4.0,CG,"My son is very into this toy and the materials are good.  He loves the figures and the colors are bright.  I am very happy with the purchase.This is a great gift for a grandson. It was a little pricey for what it is, but it was worth it.  The 2 year old is going to love it.great quality and fast shippingThese are great! I just wish there were more colors. But for the price I expected a good product.These are great for bath time, but the little kids will get bored with them. I recommend them for a bath or playtime.A must have for any Lego enthusiast.  I bought these for my kids as Christmas gifts and they love them.  They are sturdy, cute, and I love them!  My 3 year old loves them.  I have no complaints about this.  We just love to put them together and then put them back together.  I like that they are not plastic.  They are made of good quality plastic.  They are made of durable, durable plastic.  The pieces are very durable, very strong, and I like that they have a",970,189,1,"my son is very into this toy and the materials are good. he loves the figures and the colors are bright. i am very happy with the purchase.this is a great gift for a grandson. it was a little pricey for what it is, but it was worth it. the 2 year old is going to love it.great quality and fast shippingthese are great! i just wish there were more colors. but for the price i expected a good product.these are great for bath time, but the little kids will get bored with them. i recommend them for a bath or playtime.a must have for any lego enthusiast. i bought these for my kids as christmas gifts and they love them. they are sturdy, cute, and i love them! my 3 year old loves them. i have no complaints about this. we just love to put them together and then put them back together. i like that they are not plastic. they are made of good quality plastic. they are made of durable, durable plastic. the pieces are very durable, very strong, and i like that they have a",2,0,0.0,2,0.47540983606557374,3.8961748633879782,17,0.3928205128205128,0.5693589743589743,0,0,1
Movies_and_TV_5,1.0,OR,this is a movie that if you are a whiney self involed queen will think is tacky ad if you  like cheesy then watch it if not run away now not worht it,148,33,0,this is a movie that if you are a whiney self involed queen will think is tacky ad if you like cheesy then watch it if not run away now not worht it,0,0,0.0,0,0.7878787878787878,3.515151515151515,1,-0.5,1.0,1,0,0
Sports_and_Outdoors_5,5.0,OR,"Note that ""adjustable"" means the fit, using hook-and-loop closures, onto the body part.  These are not the type of weights which allow addition and removal of sandbags to adjust the weight.
The outside is a lycra-type material, making the weights comfortable against the skin.  They stay on well--I use them for ankles--but are easy to get on and off.  If your exercise or physical therapy routine requires quick change of weights, I recommend these.  Switching these off with a 2-1/2 pound pair easier than adding and removing sandbags in the truly ""adjustable"" set I own.",563,102,0,"note that adjustable means the fit, using hook and loop closures, onto the body part. these are not the type of weights which allow addition and removal of sandbags to adjust the weight. the outside is a lycra type material, making the weights comfortable against the skin. they stay on well i use them for ankles but are easy to get on and off. if your exercise or physical therapy routine requires quick change of weights, i recommend these. switching these off with a 2 1 2 pound pair easier than adding and removing sandbags in the truly adjustable set i own.",0,0,0.0,3,0.7373737373737373,4.5353535353535355,6,0.3095238095238095,0.532312925170068,1,0,0
Movies_and_TV_5,4.0,CG,"Definitely worth the watch. Not a bad movie, just not a lot of action.",70,14,1,"definitely worth the watch. not a bad movie, just not a lot of action.",0,0,0.0,0,0.8571428571428571,3.857142857142857,2,0.24999999999999997,0.28888888888888886,0,1,0
Tools_and_Home_Improvement_5,5.0,OR,"These pliers are by far the best quality adjustable pliers available.  After using these, you will never use others.",115,19,0,"these pliers are by far the best quality adjustable pliers available. after using these, you will never use others.",0,0,0.0,0,0.8947368421052632,4.947368421052632,2,0.5,0.5666666666666668,1,1,0
Toys_and_Games_5,5.0,OR,"Great colors, big pieces, challenges the kids.  Great puzzle.",60,9,0,"great colors, big pieces, challenges the kids. great puzzle.",0,0,0.0,0,0.8888888888888888,5.333333333333333,2,0.5333333333333333,0.5333333333333333,1,1,0
